ID,Name,Dimension,Price,Type,SubType,Brand,ProductURL
I-1253,PAX / FORSAND/ÅHEIM,150x60x201cm,32300,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-forsand-aheim-wardrobe-combination-white-mirror-glass-s99553643/
I-1254,PAX / HASVIK,150x66x201cm,33000,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-hasvik-wardrobe-white-white-s19429756/
I-1255,PAX / GRIMO,150x66x201cm,35000,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-grimo-wardrobe-white-white-s19429780/
I-1256,PAX / AULI,150x66x201cm,37200,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-auli-wardrobe-with-sliding-doors-white-mirror-glass-s39561349/
I-1257,PAX / HASVIK,200x66x201cm,37800,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-hasvik-wardrobe-white-white-s29432372/
I-1258,PAX / FORSAND,150x60x201cm,39900,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-forsand-wardrobe-white-white-s99246593/
I-1259,PAX / FORSAND,100x60x236cm,40086,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-forsand-wardrobe-combination-dark-grey-dark-grey-s99431171/
I-1260,PAX / GRIMO,150x66x201cm,40800,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-grimo-wardrobe-white-white-s99502371/
I-1261,PAX / GRIMO,200x66x201cm,41100,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-grimo-wardrobe-combination-white-white-s19432971/
I-1262,PAX / MEHAMN/AULI,200x66x201cm,42100,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-mehamn-auli-wardrobe-with-sliding-doors-white-double-sided-light-green-mirror-glass-s49551731/
I-1263,PAX / FARDAL,100x60x236cm,42700,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-fardal-wardrobe-combination-white-high-gloss-light-orange-s59590807/
I-1264,PAX / MEHAMN,150x66x236cm,43400,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-mehamn-wardrobe-dark-grey-double-sided-dark-grey-s59429797/
I-1265,PAX / HASVIK,150x66x201cm,44200,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-hasvik-wardrobe-combination-white-white-s59515163/
I-1266,PAX / FORSAND,150x60x236cm,44200,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-forsand-wardrobe-dark-grey-dark-grey-s59431578/
I-1267,PAX / AULI,150x66x236cm,45400,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-auli-wardrobe-with-sliding-doors-white-mirror-glass-s79561309/
I-1268,PAX / HASVIK,200x66x236cm,45500,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-hasvik-wardrobe-dark-grey-dark-grey-s79435981/
I-1269,PAX / GRIMO,150x66x236cm,45800,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-grimo-wardrobe-with-sliding-doors-white-clear-glass-white-s39502289/
I-1270,PAX / ÅHEIM,150x60x236cm,46500,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-aheim-wardrobe-combination-white-mirror-glass-s39396175/
I-1271,PAX / MEHAMN/AULI,150x66x236cm,47600,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-mehamn-auli-wardrobe-with-sliding-doors-dark-grey-black-walnut-mirror-glass-s59630587/
I-1272,PAX / MEHAMN,150x66x236cm,48800,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-mehamn-wardrobe-double-sided-dark-grey-grey-beige-s89433199/
I-1273,PAX / MEHAMN,150x66x236cm,48800,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-mehamn-wardrobe-with-sliding-doors-white-double-sided-light-blue-s49551694/
I-1274,PAX / MEHAMN,150x66x236cm,49000,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-mehamn-wardrobe-combination-grey-beige-double-sided-grey-beige-s69432964/
I-1275,PAX / FARDAL/ÅHEIM,150x60x201cm,49300,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-fardal-aheim-wardrobe-combination-white-high-gloss-white-mirror-glass-s99336150/
I-1276,PAX / MEHAMN/AULI,200x66x236cm,49400,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-mehamn-auli-wardrobe-with-sliding-doors-dark-grey-double-sided-light-green-mirror-glass-s39551722/
I-1277,PAX / MEHAMN/AULI,200x66x236cm,49400,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-mehamn-auli-wardrobe-combination-dark-grey-double-sided-dark-grey-mirror-glass-s39561368/
I-1278,PAX / GRIMO,150x66x236cm,50800,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-grimo-wardrobe-with-sliding-doors-white-clear-glass-white-s69502278/
I-1279,PAX / GRIMO,200x66x236cm,52900,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-grimo-wardrobe-with-sliding-doors-white-clear-glass-white-s99502267/
I-1280,PAX / GRIMO,150x66x236cm,53300,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-grimo-wardrobe-with-sliding-doors-white-clear-glass-white-s59502274/
I-1281,PAX / AULI,150x66x236cm,53300,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-auli-wardrobe-with-sliding-doors-grey-beige-mirror-glass-s29561316/
I-1282,PAX / FARDAL/ÅHEIM,150x60x201cm,53900,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-fardal-aheim-wardrobe-combination-high-gloss-white-mirror-glass-s09395573/
I-1283,PAX / MEHAMN,200x66x236cm,54800,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-mehamn-wardrobe-combination-dark-grey-double-sided-dark-grey-s89432369/
I-1284,PAX / MEHAMN,200x66x236cm,54800,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-mehamn-wardrobe-with-sliding-doors-dark-grey-black-double-sided-walnut-s99630608/
I-1285,PAX / FARDAL/ÅHEIM,200x60x201cm,56000,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-fardal-aheim-wardrobe-combination-white-high-gloss-light-orange-mirror-glass-s39596693/
I-1286,PAX / GRIMO,200x66x236cm,57400,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-grimo-wardrobe-with-sliding-doors-white-clear-glass-white-s69502259/
I-1287,PAX / ÅHEIM,150x60x201cm,58004,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-aheim-wardrobe-combination-grey-beige-mirror-glass-s99429842/
I-1288,PAX / HASVIK,170x66x236cm,58600,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-hasvik-wardrobe-combination-dark-grey-dark-grey-oak-effect-s39606970/
I-1289,PAX / VIKANES,150x60x236cm,58800,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-vikanes-wardrobe-combination-white-white-s49515366/
I-1290,PAX / MEHAMN,150x66x236cm,59900,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-mehamn-wardrobe-with-sliding-doors-dark-grey-black-walnut-blue-s49630620/
I-1291,PAX / FORSAND,250x60x236cm,61000,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-forsand-wardrobe-white-white-s89478022/
I-1292,PAX / TONSTAD,150x60x201cm,61000,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-tonstad-wardrobe-combination-dark-grey-brown-stained-oak-veneer-s49549012/
I-1293,PAX / FÄRVIK,150x66x236cm,62000,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-faervik-wardrobe-white-white-glass-s09432306/
I-1294,PAX / FORSAND,200x60x201cm,63392,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-forsand-wardrobe-combination-dark-grey-dark-grey-s99431326/
I-1295,PAX / FARDAL/ÅHEIM,150x60x201cm,65605,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-fardal-aheim-wardrobe-combination-white-high-gloss-white-mirror-glass-s79515402/
I-1296,PAX / MEHAMN,200x66x236cm,66350,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-mehamn-wardrobe-with-sliding-doors-white-double-sided-light-green-s19551737/
I-1297,PAX / MEHAMN/AULI,200x66x236cm,66850,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-mehamn-auli-wardrobe-with-sliding-doors-white-white-oak-effect-mirror-glass-s29608880/
I-1298,PAX / FARDAL,150x60x236cm,67100,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-fardal-wardrobe-white-high-gloss-white-s99303499/
I-1299,PAX / FARDAL/ÅHEIM,200x60x236cm,67400,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-fardal-aheim-wardrobe-combination-white-high-gloss-white-mirror-glass-s99395677/
I-1300,PAX / MEHAMN,200x66x236cm,71600,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-mehamn-wardrobe-with-sliding-doors-dark-grey-black-double-sided-walnut-s39630588/
I-1301,PAX / SVARTISDAL,200x66x236cm,81392,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-svartisdal-wardrobe-combination-dark-grey-white-paper-effect-s39521042/
I-1302,SKYTTA / PAX,226x160x240cm,81400,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/skytta-pax-walk-in-wardrobe-with-sliding-doors-white-double-sided-mehamn-light-green-s79552507/
I-1303,PAX / FARDAL,200x60x236cm,85900,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-fardal-wardrobe-combination-grey-beige-high-gloss-light-orange-s69597926/
I-1304,PAX / FARDAL,300x60x201cm,87800,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-fardal-wardrobe-combination-white-high-gloss-light-orange-s69590821/
I-1305,PAX / FARDAL,250x60x236cm,107000,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-fardal-wardrobe-combination-white-high-gloss-light-orange-s49590817/
I-1306,SKYTTA / PAX,276x160x240cm,107400,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/skytta-pax-walk-in-wardrobe-with-sliding-doors-white-double-sided-mehamn-light-blue-s89552494/
I-1307,PAX / REINSVOLL/ÅHEIM,200x60x236cm,112250,Storage,wardrobe,IKEA,https://www.ikea.com/in/en/p/pax-reinsvoll-aheim-wardrobe-combination-white-grey-beige-s89419947/
